Restaurant,url,
BreadFruits,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d7895418-Reviews-BreadFruits-Kuala_Lumpur_Wilayah_Persekutuan.html,
Sepiring,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d12995987-Reviews-Sepiring-Kuala_Lumpur_Wilayah_Persekutuan.html,
Marmalade Cafe & Boutique,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d941659-Reviews-Marmalade_Cafe_Boutique-Kuala_Lumpur_Wilayah_Persekutuan.html,
Toku Toku Japanese Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d13080335-Reviews-Toku_Toku_Japanese_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html,
Siti Li Dining,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d15192274-Reviews-Siti_Li_Dining-Kuala_Lumpur_Wilayah_Persekutuan.html,
Kuriya Japanese Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d5828407-Reviews-Kuriya_Japanese_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html,
Oriental Cravings,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d4915074-Reviews-Oriental_Cravings-Kuala_Lumpur_Wilayah_Persekutuan.html,
Restoran Yulek Wan Tan Mee,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6936626-Reviews-Restoran_Yulek_Wan_Tan_Mee-Kuala_Lumpur_Wilayah_Persekutuan.html,
Murni Restoran,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d4811982-Reviews-Murni_Restoran-Kuala_Lumpur_Wilayah_Persekutuan.html,
Laypark Cafe & Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d10486271-Reviews-Laypark_Cafe_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html,
Moobaan Thai Food,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d10178351-Reviews-Moobaan_Thai_Food-Kuala_Lumpur_Wilayah_Persekutuan.html,
Down to Bones,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d10815768-Reviews-Down_to_Bones-Kuala_Lumpur_Wilayah_Persekutuan.html,
Le Petit Chef at ELEMENTS,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d16648058-Reviews-Le_Petit_Chef_at_ELEMENTS-Kuala_Lumpur_Wilayah_Persekutuan.html,
Uokatsu,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d7078300-Reviews-Uokatsu-Kuala_Lumpur_Wilayah_Persekutuan.html,
Raj's Banana Leaf,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8145247-Reviews-Raj_s_Banana_Leaf-Kuala_Lumpur_Wilayah_Persekutuan.html,
Saigon Station,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d9558098-Reviews-Saigon_Station-Kuala_Lumpur_Wilayah_Persekutuan.html,
Latitude 03,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d13956524-Reviews-Latitude_03-Kuala_Lumpur_Wilayah_Persekutuan.html,
The Velvet Lounge,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d19695246-Reviews-The_Velvet_Lounge-Kuala_Lumpur_Wilayah_Persekutuan.html,
Hadramawt Palace,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8580221-Reviews-Hadramawt_Palace-Kuala_Lumpur_Wilayah_Persekutuan.html,
Menya Hanabi,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d13126184-Reviews-Menya_Hanabi-Kuala_Lumpur_Wilayah_Persekutuan.html,
"Restoran Jin Xuan Hong Kong ""Kuchai Lama""",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d7621984-Reviews-Restoran_Jin_Xuan_Hong_Kong_Kuchai_Lama-Kuala_Lumpur_Wilayah_Persekutuan.html,
Harrods Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1467805-Reviews-Harrods_Cafe-Kuala_Lumpur_Wilayah_Persekutuan.html,
Nando's Nu Sentral,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8520973-Reviews-Nando_s_Nu_Sentral-Kuala_Lumpur_Wilayah_Persekutuan.html,
Bahce Turkish Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d10422752-Reviews-Bahce_Turkish_Cafe-Kuala_Lumpur_Wilayah_Persekutuan.html,
Jarrod & Rawlins,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d793135-Reviews-Jarrod_Rawlins-Kuala_Lumpur_Wilayah_Persekutuan.html,
Jungle Bird,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d13101919-Reviews-Jungle_Bird-Kuala_Lumpur_Wilayah_Persekutuan.html,
Masjid India Hawker Court,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1165257-Reviews-Masjid_India_Hawker_Court-Kuala_Lumpur_Wilayah_Persekutuan.html,
Nandos,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d10050584-Reviews-Nandos-Kuala_Lumpur_Wilayah_Persekutuan.html,
ABC Foods Corner,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d2669301-Reviews-ABC_Foods_Corner-Kuala_Lumpur_Wilayah_Persekutuan.html,
Las Carretas,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1078155-Reviews-Las_Carretas-Kuala_Lumpur_Wilayah_Persekutuan.html,
Nasi Lemak Saleha,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d9609623-Reviews-Nasi_Lemak_Saleha-Kuala_Lumpur_Wilayah_Persekutuan.html,
DurianBB Park,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d13646517-Reviews-DurianBB_Park-Kuala_Lumpur_Wilayah_Persekutuan.html,
BB Hailam Chicken Rice,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6582144-Reviews-BB_Hailam_Chicken_Rice-Kuala_Lumpur_Wilayah_Persekutuan.html,
Hanamaru Udon Mid Valley Megamall,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8473454-Reviews-Hanamaru_Udon_Mid_Valley_Megamall-Kuala_Lumpur_Wilayah_Persekutuan.html,
"Ipoh Road Yong Tow Foo, Cairnhill Hotel",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8126434-Reviews-Ipoh_Road_Yong_Tow_Foo_Cairnhill_Hotel-Kuala_Lumpur_Wilayah_Persekutuan.html,
Greyhound Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d9882966-Reviews-Greyhound_Cafe-Kuala_Lumpur_Wilayah_Persekutuan.html,
Mama Kim Sauna Mee,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d12929007-Reviews-Mama_Kim_Sauna_Mee-Kuala_Lumpur_Wilayah_Persekutuan.html,
Keong Kee Herbal Soup,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8096846-Reviews-Keong_Kee_Herbal_Soup-Kuala_Lumpur_Wilayah_Persekutuan.html,
De.Wan,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d17384154-Reviews-De_Wan-Kuala_Lumpur_Wilayah_Persekutuan.html,
Hit & Mrs,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1373147-Reviews-Hit_Mrs-Kuala_Lumpur_Wilayah_Persekutuan.html,
Pigs & Wolf,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3961308-Reviews-Pigs_Wolf-Kuala_Lumpur_Wilayah_Persekutuan.html,
KoRyo-Won,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8815000-Reviews-KoRyo_Won-Kuala_Lumpur_Wilayah_Persekutuan.html,
Saba Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3685515-Reviews-Saba_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html,
Fish & Co. (pavilion Kl),https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6376024-Reviews-Fish_Co_pavilion_Kl-Kuala_Lumpur_Wilayah_Persekutuan.html,
Ichiban Ramen,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8330545-Reviews-Ichiban_Ramen-Kuala_Lumpur_Wilayah_Persekutuan.html,
The Grumpy Waiter,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d16765955-Reviews-The_Grumpy_Waiter-Kuala_Lumpur_Wilayah_Persekutuan.html,
Mamasan,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d16848438-Reviews-Mamasan-Kuala_Lumpur_Wilayah_Persekutuan.html,
Satay Zainah Ismail,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d7675123-Reviews-Satay_Zainah_Ismail-Kuala_Lumpur_Wilayah_Persekutuan.html,
The BAR°N @1 Mont Kiara,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d7160422-Reviews-The_BAR_N_1_Mont_Kiara-Kuala_Lumpur_Wilayah_Persekutuan.html,
El Sid's Bar,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8747053-Reviews-El_Sid_s_Bar-Kuala_Lumpur_Wilayah_Persekutuan.html,
Restaurant Rani,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3700856-Reviews-Restaurant_Rani-Kuala_Lumpur_Wilayah_Persekutuan.html,
La Juiceria Superfoods Avenue K,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d11914807-Reviews-La_Juiceria_Superfoods_Avenue_K-Kuala_Lumpur_Wilayah_Persekutuan.html,
Simply Green Salad Gallery,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8440088-Reviews-Simply_Green_Salad_Gallery-Kuala_Lumpur_Wilayah_Persekutuan.html,
Edo Ichi Solaris Dutamas,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d9800397-Reviews-Edo_Ichi_Solaris_Dutamas-Kuala_Lumpur_Wilayah_Persekutuan.html,
The Courtyard at Pavilion Hotel Kuala Lumpur,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d17752932-Reviews-The_Courtyard_at_Pavilion_Hotel_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html,
Cafe Old Market Square,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8821416-Reviews-Cafe_Old_Market_Square-Kuala_Lumpur_Wilayah_Persekutuan.html,
Loving Cafe Seri Petaling,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d5861304-Reviews-Loving_Cafe_Seri_Petaling-Kuala_Lumpur_Wilayah_Persekutuan.html,
La Moon Thai Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d17149961-Reviews-La_Moon_Thai_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html,
Basil Thai,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d857913-Reviews-Basil_Thai-Kuala_Lumpur_Wilayah_Persekutuan.html,
Ramly Burger Stall,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1075901-Reviews-Ramly_Burger_Stall-Kuala_Lumpur_Wilayah_Persekutuan.html,
Ben's,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d2142151-Reviews-Ben_s-Kuala_Lumpur_Wilayah_Persekutuan.html,
Krung Thep Kuala Lumpur,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d18452460-Reviews-Krung_Thep_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html,
Tumis@ Teak5 Lifestyle Furniture & Cafe',https://www.tripadvisor.com.my/Restaurant_Review-g298570-d5874629-Reviews-Tumis_Teak5_Lifestyle_Furniture_Cafe-Kuala_Lumpur_Wilayah_Persekutuan.html,
Secret Recipe,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8403625-Reviews-Secret_Recipe-Kuala_Lumpur_Wilayah_Persekutuan.html,
Tigerlily Thai Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d11832353-Reviews-Tigerlily_Thai_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html,
Sausage & Ribs Shack,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d10376550-Reviews-Sausage_Ribs_Shack-Kuala_Lumpur_Wilayah_Persekutuan.html,
"Ichiban Boshi, Pavillion KL",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d817430-Reviews-Ichiban_Boshi_Pavillion_KL-Kuala_Lumpur_Wilayah_Persekutuan.html,
Backofen,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d2321932-Reviews-Backofen-Kuala_Lumpur_Wilayah_Persekutuan.html,
Restoran Al Sarifa - Bukit Bintang,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d15590989-Reviews-Restoran_Al_Sarifa_Bukit_Bintang-Kuala_Lumpur_Wilayah_Persekutuan.html,
Madam Tang's Stall,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1165247-Reviews-Madam_Tang_s_Stall-Kuala_Lumpur_Wilayah_Persekutuan.html,
GridIron Sports Cafe & Lounge,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d2551539-Reviews-GridIron_Sports_Cafe_Lounge-Kuala_Lumpur_Wilayah_Persekutuan.html,
Restaurant Peranakan Place,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d7911098-Reviews-Restaurant_Peranakan_Place-Kuala_Lumpur_Wilayah_Persekutuan.html,
Symphony by Chef Jo,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d13299048-Reviews-Symphony_by_Chef_Jo-Kuala_Lumpur_Wilayah_Persekutuan.html,
"The Social, Publika",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d5312436-Reviews-The_Social_Publika-Kuala_Lumpur_Wilayah_Persekutuan.html,
"Big Mouth Bak Kut Teh, Fish Head",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d10197978-Reviews-Big_Mouth_Bak_Kut_Teh_Fish_Head-Kuala_Lumpur_Wilayah_Persekutuan.html,
Rock Bottom Bangsar,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d10307193-Reviews-Rock_Bottom_Bangsar-Kuala_Lumpur_Wilayah_Persekutuan.html,
Sanuki Udon,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d7353057-Reviews-Sanuki_Udon-Kuala_Lumpur_Wilayah_Persekutuan.html,
Sri Paandi Bukit Bintang,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1116792-Reviews-Sri_Paandi_Bukit_Bintang-Kuala_Lumpur_Wilayah_Persekutuan.html,
Malaysia Boleh,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d15017120-Reviews-Malaysia_Boleh-Kuala_Lumpur_Wilayah_Persekutuan.html,
Satay Station,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d5538421-Reviews-Satay_Station-Kuala_Lumpur_Wilayah_Persekutuan.html,
Sae Ma Eul Bbq,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d7213850-Reviews-Sae_Ma_Eul_Bbq-Kuala_Lumpur_Wilayah_Persekutuan.html,
Maju Palace,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6402979-Reviews-Maju_Palace-Kuala_Lumpur_Wilayah_Persekutuan.html,
ADU SUGAR Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d17766166-Reviews-ADU_SUGAR_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html,
CuBs & CuPs,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d10695023-Reviews-CuBs_CuPs-Kuala_Lumpur_Wilayah_Persekutuan.html,
Shell Out,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d10678776-Reviews-Shell_Out-Kuala_Lumpur_Wilayah_Persekutuan.html,
Meatology,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d11847386-Reviews-Meatology-Kuala_Lumpur_Wilayah_Persekutuan.html,
Rokko KL Japanese Grill Dining,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8615966-Reviews-Rokko_KL_Japanese_Grill_Dining-Kuala_Lumpur_Wilayah_Persekutuan.html,
Ruyi & Lyn,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8807279-Reviews-Ruyi_Lyn-Kuala_Lumpur_Wilayah_Persekutuan.html,
Yuzu,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1065646-Reviews-Yuzu-Kuala_Lumpur_Wilayah_Persekutuan.html,
Pasta Zanmai NU Sentral,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8751178-Reviews-Pasta_Zanmai_NU_Sentral-Kuala_Lumpur_Wilayah_Persekutuan.html,
Robataya,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d11880665-Reviews-Robataya-Kuala_Lumpur_Wilayah_Persekutuan.html,
Obrien's Irish Sandwich Bar,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d5439278-Reviews-Obrien_s_Irish_Sandwich_Bar-Kuala_Lumpur_Wilayah_Persekutuan.html,
Beyond Veggie by Secret Recipe,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8434416-Reviews-Beyond_Veggie_by_Secret_Recipe-Kuala_Lumpur_Wilayah_Persekutuan.html,
Tonkatsu by Ma Maison,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6877083-Reviews-Tonkatsu_by_Ma_Maison-Kuala_Lumpur_Wilayah_Persekutuan.html,
Chennai Spice,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d10194616-Reviews-Chennai_Spice-Kuala_Lumpur_Wilayah_Persekutuan.html,
Komura Japanese Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d7652035-Reviews-Komura_Japanese_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html,
Tifin,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d12204810-Reviews-Tifin-Kuala_Lumpur_Wilayah_Persekutuan.html,
Yu by Ruyi,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d15348425-Reviews-Yu_by_Ruyi-Kuala_Lumpur_Wilayah_Persekutuan.html,
Absolute Thai Hot Pot,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6782539-Reviews-Absolute_Thai_Hot_Pot-Kuala_Lumpur_Wilayah_Persekutuan.html,
The Ship,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d789388-Reviews-The_Ship-Kuala_Lumpur_Wilayah_Persekutuan.html,
Shin Zushi Japanese Restaurant Sdn Bhd,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8759464-Reviews-Shin_Zushi_Japanese_Restaurant_Sdn_Bhd-Kuala_Lumpur_Wilayah_Persekutuan.html,
Rasa Utara,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3332284-Reviews-Rasa_Utara-Kuala_Lumpur_Wilayah_Persekutuan.html,
Restaurant TeoChew Lao Er,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6106903-Reviews-Restaurant_TeoChew_Lao_Er-Kuala_Lumpur_Wilayah_Persekutuan.html,
DV Ristorant & Pizzeria,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3507404-Reviews-DV_Ristorant_Pizzeria-Kuala_Lumpur_Wilayah_Persekutuan.html,
Radhey's Pure Vegetarian,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d2662020-Reviews-Radhey_s_Pure_Vegetarian-Kuala_Lumpur_Wilayah_Persekutuan.html,
Al Baik Di Bistro,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d12670358-Reviews-Al_Baik_Di_Bistro-Kuala_Lumpur_Wilayah_Persekutuan.html,
A Good Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d16853829-Reviews-A_Good_Cafe-Kuala_Lumpur_Wilayah_Persekutuan.html,
Hung Kee Eating Shop,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8329023-Reviews-Hung_Kee_Eating_Shop-Kuala_Lumpur_Wilayah_Persekutuan.html,
Kedai Makanan May King,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3205284-Reviews-Kedai_Makanan_May_King-Kuala_Lumpur_Wilayah_Persekutuan.html,
HSBC - Hot & Spicy Bangsar Cuisine,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8616984-Reviews-HSBC_Hot_Spicy_Bangsar_Cuisine-Kuala_Lumpur_Wilayah_Persekutuan.html,
Dotty's,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d17340431-Reviews-Dotty_s-Kuala_Lumpur_Wilayah_Persekutuan.html,
Kim Lian Kee Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1089302-Reviews-Kim_Lian_Kee_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html,
Muito Bom! Brazilian BBQ Buffet Official,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d19897058-Reviews-Muito_Bom_Brazilian_BBQ_Buffet_Official-Kuala_Lumpur_Wilayah_Persekutuan.html,
Ying Ker Lou Pavilion,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6783924-Reviews-Ying_Ker_Lou_Pavilion-Kuala_Lumpur_Wilayah_Persekutuan.html,
Tapas Bistro & Bar,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3648245-Reviews-Tapas_Bistro_Bar-Kuala_Lumpur_Wilayah_Persekutuan.html,
Kwee Zeen Damansara,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d23579155-Reviews-Kwee_Zeen_Damansara-Kuala_Lumpur_Wilayah_Persekutuan.html,
Fatt Kee Roast Fish Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d10538698-Reviews-Fatt_Kee_Roast_Fish_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html,
Cocotei Japanese Fine Dining Cuisine,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d4136069-Reviews-Cocotei_Japanese_Fine_Dining_Cuisine-Kuala_Lumpur_Wilayah_Persekutuan.html,
Roshona Bilash Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d9976732-Reviews-Roshona_Bilash_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html,
Why Not Kitchen + Bar,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6894311-Reviews-Why_Not_Kitchen_Bar-Kuala_Lumpur_Wilayah_Persekutuan.html,
Sam's Kitchen,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1861260-Reviews-Sam_s_Kitchen-Kuala_Lumpur_Wilayah_Persekutuan.html,
Yung Kee Beef Noodles 庸记牛腩面,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d12736331-Reviews-Yung_Kee_Beef_Noodles-Kuala_Lumpur_Wilayah_Persekutuan.html,
Three Little Pigs & The Big Bad Wolf,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d11971300-Reviews-Three_Little_Pigs_The_Big_Bad_Wolf-Kuala_Lumpur_Wilayah_Persekutuan.html,
Maria's SteakCafe,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d7102015-Reviews-Maria_s_SteakCafe-Kuala_Lumpur_Wilayah_Persekutuan.html,
Pinch Bistro & Bar,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8819131-Reviews-Pinch_Bistro_Bar-Kuala_Lumpur_Wilayah_Persekutuan.html,
Dukes and Duchess,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3873775-Reviews-Dukes_and_Duchess-Kuala_Lumpur_Wilayah_Persekutuan.html,
Ole Ole Bali,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d12910364-Reviews-Ole_Ole_Bali-Kuala_Lumpur_Wilayah_Persekutuan.html,
Bangle Publika,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d13163541-Reviews-Bangle_Publika-Kuala_Lumpur_Wilayah_Persekutuan.html,
Dome Cafe (Intermark),https://www.tripadvisor.com.my/Restaurant_Review-g298570-d4581356-Reviews-Dome_Cafe_Intermark-Kuala_Lumpur_Wilayah_Persekutuan.html,
Grand Imperial Hartamas,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d4242737-Reviews-Grand_Imperial_Hartamas-Kuala_Lumpur_Wilayah_Persekutuan.html,
Still Waters,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1155508-Reviews-Still_Waters-Kuala_Lumpur_Wilayah_Persekutuan.html,
Fei Fei Crab Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6759802-Reviews-Fei_Fei_Crab_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html,
The cold store,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d17390220-Reviews-The_cold_store-Kuala_Lumpur_Wilayah_Persekutuan.html,
Naught Babe Dirty Duck,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d7808928-Reviews-Naught_Babe_Dirty_Duck-Kuala_Lumpur_Wilayah_Persekutuan.html,
Olive Garden,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8561147-Reviews-Olive_Garden-Kuala_Lumpur_Wilayah_Persekutuan.html,
Sino Scene,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d9858858-Reviews-Sino_Scene-Kuala_Lumpur_Wilayah_Persekutuan.html,
Flint Restaurant & Bar,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d11700268-Reviews-Flint_Restaurant_Bar-Kuala_Lumpur_Wilayah_Persekutuan.html,
Butler & Chef,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d13119348-Reviews-Butler_Chef-Kuala_Lumpur_Wilayah_Persekutuan.html,
Sixty9 Islamic Steakhouse,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d13008681-Reviews-Sixty9_Islamic_Steakhouse-Kuala_Lumpur_Wilayah_Persekutuan.html,
Modern Society,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d12416157-Reviews-Modern_Society-Kuala_Lumpur_Wilayah_Persekutuan.html,
Phraya Thai,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d16750672-Reviews-Phraya_Thai-Kuala_Lumpur_Wilayah_Persekutuan.html,
